1780.062012,5
1780.168945,6
1780.269043,6
1780.353027,6
1882.508057,6
1882.722046,6
1882.975952,7
1883.130981,7
1883.196045,7
1883.259033,7
1883.437988,7
1985.920044,7
1986.073975,7
1986.159058,8
1986.265991,8
1986.332031,8
1986.420044,8
1986.479980,8
1986.654053,8
2089.475098,8
2089.690918,8
2089.768066,9
2089.910889,9
2090.000977,9
2090.160889,9
2090.294922,9
2090.381104,9
2090.467041,9
2192.511963,9
2192.741943,9
2192.818848,10
2192.937012,10
2193.011963,10
2193.078125,10
2193.142090,10
2193.654053,10
2193.816895,10
2193.920898,10
2297.113037,10
2297.274902,10
2297.515137,11
2297.787109,11
2297.865967,11
2298.021973,11
2298.101074,11
2298.196045,11
2405.672852,1
2509.934082,2
2509.963867,3
2509.980957,4
2509.998047,5
2510.028076,5
2510.044922,5
2510.062012,5
2510.078125,5
2510.105957,5
2510.122070,6
2510.138916,6
2510.272949,6
2614.007080,6
2614.166016,6
2614.230957,7
2614.337891,7
2614.414062,7
2614.490967,7
2614.560059,7
2717.854004,7
2718.027100,7
2718.097900,8
2718.197998,8
2718.261963,8
2718.324951,8
2718.423096,8
2718.606934,8
2822.218018,8
2822.389893,8
2822.455078,9
2822.542969,9
2822.599121,9
2822.664062,9
2822.798096,9
2822.886963,9
2822.954102,9
2925.584961,9
2926.160889,9
2926.364990,10
2926.521973,10
2926.843018,10
2926.978027,10
2927.079102,10
2927.203125,10
2927.365967,10
2927.492920,10
3027.533936,10
3027.673096,10
3027.791016,11
3027.989990,11
3034.112061,11
3034.246094,11
3034.300049,11
3034.394043,11
3034.457031,11
3034.506104,11
3034.729004,11
3130.000977,11
3130.145996,11
3130.246094,12
3130.337891,12
3130.414062,12
3139.334961,12
3139.450928,12
3139.553955,12
3139.790039,12
3139.896973,12
3139.972900,12
3140.032959,12
3232.247070,12
3232.520996,12
3232.725098,13
3233.685059,13
3233.897949,13
3233.967041,13
3243.302002,13
3244.246094,13
3244.697021,13
3245.082031,13
3245.696045,13
3246.003906,13
3246.253906,13
3334.978027,13
3335.116943,13
3335.188965,14
3335.876953,14
3336.052979,14
3445.563965,1
3549.468018,2
3549.513916,3
3549.552002,4
3549.593018,5
3549.617920,6
3549.643066,7
3549.683105,7
3549.708008,7
3549.731934,7
3549.770996,7
3549.794922,7
3549.821045,7
3549.859863,7
3549.977051,8
3550.002930,8
3652.149902,8
3652.231934,8
3652.280029,8
3652.313965,8
3652.513916,8
3652.627930,9
3652.718018,9
3652.783936,9
3652.840088,9
3757.579102,9
3757.698975,9
3757.842041,9
3757.979980,9
3758.048096,9
3758.111084,10
3758.208008,10
3758.271973,10
3758.343018,10
3758.406006,10
3861.807129,10
3861.927979,10
3862.103027,10
3862.320068,10
3862.414062,10
3862.481934,11
3862.695068,11
3862.785889,11
3862.882080,11
3862.968018,11
3863.052002,11
3968.365967,11
3968.514893,11
3968.691895,11
3968.771973,11
3968.839111,11
3968.915039,12
3969.885986,12
3970.010986,12
3970.080078,12
3970.144043,12
3970.216064,12
3970.280029,12
4074.186035,12
4074.364014,12
4074.459961,12
4074.548096,12
4074.657959,12
4075.220947,13
4075.462891,13
4075.561035,13
4075.668945,13
4075.802002,13
4075.904053,13
4076.138916,13
4076.239014,13
4177.805176,13
4177.939941,13
4177.993164,13
4178.038086,13
4178.090820,13
4178.135742,14
4178.596191,14
4178.809082,14
4180.180176,14
4180.300781,14
4180.365234,14
4180.520020,14
4180.583984,14
4180.665039,14
4279.658203,14
4279.800781,14
4279.874023,14
4279.960938,14
4280.355957,14
4280.612793,15
4280.709961,15
4280.791992,15
4280.881836,15
4283.281250,15
4283.430176,15
4283.501953,15
4283.586914,15
4284.041992,15
4284.175781,15
4381.977051,15
4382.246094,15
4382.347168,15
4382.436035,15
4382.532227,15
4382.959961,16
4383.149902,16
4383.389160,16
4384.225098,16
4384.403809,16
4388.615234,16
4388.833984,16
4389.038086,16
4389.125000,16
4389.320801,16
4389.411133,16
4485.173828,16
4485.604004,16
4485.712891,16
4485.796875,16
4486.129883,16
4486.264160,17
4486.616211,17
4486.725098,17
4486.823242,17
4486.890137,17
4487.116211,17
4494.435059,17
4494.646973,17
4494.740234,17
4494.860840,17
4494.924805,17
4495.013184,17
4588.463867,17
4588.606934,17
4588.700195,17
4588.765137,17
4588.834961,17
4588.904785,18
4588.983887,18
4589.064941,18
4589.122070,18
4589.412109,18
4589.499023,18
4589.562012,18
4597.434082,18
4597.585938,18
4597.652832,18
4597.720215,18
4597.789062,18
4597.849121,18
4691.229980,18
4691.674805,18
4691.856934,18
4692.043945,18
4692.126953,18
4692.190918,19
4692.279785,19
4692.426758,19
4692.517090,19
4692.576172,19
4693.144043,19
4693.264160,19
4693.476074,19
4700.361816,19
4700.522949,19
4700.577148,19
4700.651855,19
4700.695801,19
4700.740234,19
4794.471191,19
4794.732910,19
4794.812012,19
4794.896973,19
4795.117188,19
4795.461914,20
4795.880859,20
4795.970215,20
4796.039062,20
4796.105957,20
4796.241211,20
4796.521973,20
4796.601074,20
4796.686035,20
4802.472168,20
4803.529785,20
4804.630859,20
4807.300781,20
4807.411133,20
4807.536133,20
4898.408203,20
4898.581055,20
4898.724121,20
4898.812988,20
4901.788086,20
4902.084961,21
5013.407227,1
5117.461914,2
5117.504883,3
5117.529785,4
5117.554199,5
5117.857910,6
5117.881836,7
5117.905762,8
5117.931152,9
5117.974121,10
5118.000000,10
5118.023926,10
5118.048828,10
5118.086914,10
5118.111816,10
5118.137207,10
5118.174805,10
5118.200195,10
5118.237793,10
5118.263184,11
5118.375000,11
5118.399902,11
5546.317871,1
5650.283203,2
5650.323242,3
5650.348145,4
5650.372070,5
5650.396973,5
5650.420898,5
5650.444824,5
5650.470215,5
5650.494141,5
5650.518066,6
5650.541992,6
5650.565918,6
5754.595215,6
5754.752930,6
5754.835938,7
5754.917969,7
5755.019043,7
5755.080078,7
5755.153809,7
5858.080078,7
5858.244141,7
5858.339844,8
5858.434082,8
5858.504883,8
5858.611816,8
5858.695801,8
5858.789062,8
5962.452148,8
5962.609863,8
5962.729980,9
5962.855957,9
5965.273926,9
5965.481934,9
5965.655762,9
5965.748047,9
5965.821777,9
6065.106934,9
6065.644043,9
6065.799805,10
6066.028809,10
6066.130859,10
6068.167969,10
6068.333008,10
6068.636230,10
6068.764160,10
6068.847168,10
6167.782227,10
6168.125977,10
6168.285156,11
6168.576172,11
6169.005859,11
6169.141113,11
6169.502930,11
6169.602051,11
6169.691895,11
6171.283203,11
6171.408203,11
6271.484863,11
6271.693848,11
6271.791016,12
6271.892090,12
6271.987793,12
6272.051758,12
6272.135742,12
6272.236816,12
6272.549805,12
6272.706055,12
6274.062012,12
6274.339844,12
6374.267090,12
6374.430176,12
6374.491211,13
6374.609863,13
6374.665039,13
6374.723145,13
6374.791016,13
6374.840820,13
6374.917969,13
6375.185059,13
6375.275879,13
6376.367188,13
6376.489258,13
6477.913086,13
6478.110840,13
6478.184082,14
6478.284180,14
6478.349121,14
6478.418945,14
6478.569824,14
6478.637207,14
6478.737793,14
6478.804199,14
6478.868164,14
6478.938965,14
6479.025879,14
6479.108887,14
6581.868164,14
6581.997070,14
6582.071777,15
6582.187988,15
6582.412109,15
6582.498047,15
6582.588867,15
6582.676758,15
6582.751953,15
6582.825195,15
6582.907227,15
6582.981934,15
6583.105957,15
6583.259766,15
6583.424805,15
6684.668945,15
6684.962891,15
6685.362793,16
6685.740234,16
6686.074219,16
6686.215820,16
6687.004883,16
6687.117188,16
6687.205078,16
6687.270996,16
6687.436035,16
6687.514160,16
6687.578125,16
6687.644043,16
6687.715820,16
6687.781250,16
6786.789062,16
6787.054199,16
6787.131836,17
6787.354004,17
6787.455078,17
6789.754883,17
6789.962891,17
6790.027832,17
6790.104980,17
6790.532227,17
6790.632812,17
6790.767090,17
6790.923828,17
6791.019043,17
6791.087891,17
6791.144043,17
6791.507812,17
6889.540039,17
6889.837891,17
6889.966797,18
6890.068848,18
6892.507812,18
6892.662109,18
6892.737793,18
6892.827148,18
6892.895020,18
6892.959961,18
6893.405762,18
6893.528809,18
6893.608887,18
6893.675781,18
6893.743164,18
6893.824219,18
6893.889160,18
6893.975098,18
6993.921875,18
6994.108887,18
7100.798828,1
7205.397949,2
7205.437988,3
7205.493164,4
7205.519043,5
7205.543945,6
7205.567871,7
7205.591797,8
7205.617188,9
7205.641113,9
7205.723145,9
7205.748047,9
7205.789062,9
7205.812988,9
7205.837891,9
7205.876953,9
7205.899902,9
7205.923828,9
7205.962891,10
7205.986816,10
7206.646973,1
7307.939941,2
7307.995117,3
7308.027832,4
7308.057129,5
7308.086914,5
7308.118164,5
7308.267090,5
7308.327148,5
7308.377930,5
7309.979004,6
7310.467773,6
7412.008789,6
7412.167969,6
7412.237793,6
7412.314941,7
7412.439941,7
7412.523926,7
7412.688965,7
7515.264160,7
7515.545898,7
7515.668945,7
7515.933105,8
7516.082031,8
7516.152832,8
7516.231934,8
7516.378906,8
7619.416016,8
7619.681152,8
7619.794922,8
7619.855957,9
7619.979004,9
7620.038086,9
7620.119141,9
7620.220215,9
7620.360840,9
7723.539062,9
7723.664062,9
7723.908203,9
7723.968750,10
7724.062988,10
7724.119141,10
7724.182129,10
7724.237793,10
7724.315918,10
7724.380859,10
7825.598145,10
7826.142090,10
7826.816895,10
7826.987793,11
7827.607910,11
7827.716797,11
7827.810059,11
7827.858887,11
7827.916016,11
7827.987793,11
7828.051758,11
7928.071777,11
7928.318848,11
7928.498047,11
7928.639160,12
7928.868164,12
7928.971191,12
7929.955078,12
7930.051758,12
7930.216797,12
7930.375000,12
7930.442871,12
7930.562988,12
8033.825195,1
8033.953125,2
8034.001953,3
8034.038086,4
8034.071777,5
8034.105957,6
8034.139160,6
8034.348145,6
8034.460938,6
8034.521973,6
8034.759766,6
8034.845215,6
8034.901855,7
8034.984863,7
8136.754883,7
8136.888184,7
8136.984863,7
8137.041016,7
8137.098145,8
8137.296875,8
8137.375000,8
8137.440918,8
8237.535156,8
8237.679688,8
8239.066406,8
8239.171875,8
8239.246094,9
8239.323242,9
8239.447266,9
8239.519531,9
8239.576172,9
8339.423828,9
8339.484375,9
8341.627930,9
8341.689453,9
8341.717773,10
8341.758789,10
8341.786133,10
8341.815430,10
8341.849609,10
8341.923828,10
8441.564453,10
8441.970703,10
8445.812500,10
8446.004883,10
8446.077148,11
8446.297852,11
8446.367188,11
8446.462891,11
8447.089844,11
8447.344727,11
8447.734375,11
8545.471680,11
8545.637695,11
8550.595703,11
8550.796875,11
8550.894531,12
8551.040039,12
8551.427734,12
8551.588867,12
8551.706055,12
8552.159180,12
8552.335938,12
8552.489258,12
8649.521484,12
8649.650391,12
8654.932617,12
8655.168945,12
8655.295898,13
8656.208984,13
8656.432617,13
8656.558594,13
8656.651367,13
8657.480469,13
8657.594727,13
8657.766602,13
8657.875000,13
8752.753906,13
8753.535156,13
8759.375000,13
8759.571289,13
8759.666016,14
8759.772461,14
8759.847656,14
8759.934570,14
8760.006836,14
8760.108398,14
8760.281250,14
8760.484375,14
8760.760742,14
8760.991211,14
8856.654297,14
8856.875000,14
8863.568359,14
8863.808594,14
8863.886719,15
8863.999023,15
8864.063477,15
8864.133789,15
8864.197266,15
8864.359375,15
8864.653320,15
8864.782227,15
8864.954102,15
8865.070312,15
8865.155273,15
8959.461914,15
8959.635742,15
8966.891602,15
8967.201172,15
8967.314453,16
8967.642578,16
8967.823242,16
8967.982422,16
8968.127930,16
9072.349609,1
9176.387695,1
9176.513672,2
9176.542969,2
9176.565430,3
9176.586914,3
9176.608398,3
9176.629883,3
9176.651367,4
9176.671875,4
9176.695312,4
9176.788086,5
9177.067383,5
9177.099609,5
9177.122070,5
9177.142578,5
9177.164062,6
9177.185547,6
9177.443359,6
9278.631836,6
9279.521484,6
9279.666992,6
9280.131836,7
9280.372070,7
9280.753906,7
9280.848633,7
9381.592773,7
9381.866211,7
9381.942383,7
9389.332031,8
9389.675781,8
9389.796875,8
9636.498047,1
9740.051758,2
9740.086914,3
9740.106445,4
9740.124023,4
9740.157227,4
9740.174805,4
9740.195312,5
9740.225586,5
9740.244141,5
9844.349609,5
9844.483398,5
9844.575195,5
9844.641602,6
9844.739258,6
9844.885742,6
9951.943359,6
9952.102539,6
9952.283203,7
9952.416992,7
9952.481445,7
9952.715820,7
9952.828125,7
10057.176758,7
10057.467773,7
10057.863281,8
10058.282227,8
10058.473633,8
10058.591797,8
10058.684570,8
10058.773438,8
10163.000977,8
10163.124023,8
10163.176758,9
10163.258789,9
10163.785156,9
10163.907227,9
10163.970703,9
10164.028320,9
10164.094727,9
10265.447266,9
10265.701172,9
10265.827148,10
10265.941406,10
10266.019531,10
10266.506836,10
10266.634766,10
10266.703125,10
10266.764648,10
10266.833008,10
10369.669922,10
10369.834961,10
10369.948242,11
10370.042969,11
10370.118164,11
10370.184570,11
10370.450195,11
10370.581055,11
10475.828125,1
10578.680664,2
10578.822266,3
10578.876953,4
10578.905273,5
10578.930664,5
10578.954102,5
10578.977539,5
10579.001953,5
10579.028320,5
10579.058594,6
10579.083008,6
10579.106445,6
10681.751953,6
10682.868164,6
10682.974609,7
10683.078125,7
10683.769531,7
10683.897461,7
10683.966797,7
10784.084961,7
10784.656250,7
10784.966797,8
10785.447266,8
10785.566406,8
10785.912109,8
10785.986328,8
10786.050781,8
10886.876953,8
10887.116211,8
10887.289062,9
10887.714844,9
10888.429688,9
10888.625000,9
10888.777344,9
10888.907227,9
10888.975586,9
10989.060547,9
10990.399414,9
10990.639648,10
10990.785156,10
10990.864258,10
10990.929688,10
10991.004883,10
10991.090820,10
10991.263672,10
10991.353516,10
11093.090820,10
11093.481445,10
11093.737305,11
11094.237305,11
11094.350586,11
11094.419922,11
11094.527344,11
11094.691406,11
11094.893555,11
11095.003906,11
11095.071289,11
11196.072266,11
11196.185547,11
11196.301758,12
11197.755859,12
11197.916016,12
11198.009766,12
11198.076172,12
11198.287109,12
11198.403320,12
11198.488281,12
11198.556641,12
11198.697266,12
11300.475586,12
11300.621094,12
11300.937500,13
11301.072266,13
11301.136719,13
11301.468750,13
11301.550781,13
11301.617188,13
11301.683594,13
11301.919922,13
11302.015625,13
11302.154297,13
11302.333008,13
11404.914062,13
11405.066406,13
11405.461914,14
11405.812500,14
11405.906250,14
11405.993164,14
11406.071289,14
11406.158203,14
11406.226562,14
11406.396484,14
11406.630859,14
11406.747070,14
11406.877930,14
11406.965820,14
11508.285156,14
11509.718750,14
11509.839844,15
11510.077148,15
11510.203125,15
11510.409180,15
11510.482422,15
11510.569336,15
11510.758789,15
11510.847656,15
11510.931641,15
11511.235352,15
11511.832031,15
11512.056641,15
11512.205078,15
11611.043945,15
11612.411133,15
11612.533203,16
11612.647461,16
11612.857422,16
11613.132812,16
11613.648438,16
11613.865234,16
11613.953125,16
11614.071289,16
11614.156250,16
11614.243164,16
11614.338867,16
11614.437500,16
11614.551758,16
11614.788086,16
11714.656250,16
11714.829102,16
11714.900391,17
11715.005859,17
11715.071289,17
11715.134766,17
11715.205078,17
11715.268555,17
11715.331055,17
11715.537109,17
11715.747070,17
11715.815430,17
11715.890625,17
11715.956055,17
11716.055664,17
11716.122070,17
11716.234375,17
11818.083984,17
11818.307617,17
11818.385742,18
11818.498047,18
11818.561523,18
11818.630859,18
11818.695312,18
11818.758789,18
11818.934570,18
11819.054688,18
11819.144531,18
11819.223633,18
11819.288086,18
11820.528320,18
11820.657227,18
11820.716797,18
11820.930664,18
11821.035156,18
11922.694336,18
11922.888672,18
11922.954102,19
11923.034180,19
11923.637695,19
11923.899414,19
11924.072266,19
11924.177734,19
11924.257812,19
11924.345703,19
11924.431641,19
11924.589844,19
11924.656250,19
11924.719727,19
11924.808594,19
11925.089844,19
11925.158203,19
11925.376953,19
11925.632812,19
12026.233398,19
12026.478516,19
12026.580078,20
12026.718750,20
12026.806641,20
12026.922852,20
12027.209961,20
12027.285156,20
12027.436523,20
12027.528320,20
12027.628906,20
12027.725586,20
12027.848633,20
12028.017578,20
12028.175781,20
12030.006836,20
12030.184570,20
12030.296875,20
12030.400391,20
12030.496094,20
12132.092773,20
12132.268555,20
12132.497070,21
12132.668945,21
12132.767578,21
12132.886719,21
12132.998047,21
12133.090820,21
12133.194336,21
12133.492188,21
12133.675781,21
12133.762695,21
12133.857422,21
12133.955078,21
12134.052734,21
12134.161133,21
12134.249023,21
12134.366211,21
12134.478516,21
12134.581055,21
12245.781250,1
12349.537109,2
12349.577148,3
12349.601562,4
12349.677734,5
12349.816406,6
12349.848633,7
12349.874023,8
12349.904297,9
12349.944336,10
12349.968750,10
12350.008789,10
12350.034180,10
12350.076172,10
12350.103516,10
12350.128906,10
12350.158203,10
12350.183594,10
12350.228516,10
12350.254883,11
12350.283203,11
12350.324219,11
12350.351562,11
12454.654297,11
12454.823242,11
12454.902344,11
12455.011719,11
12455.083984,11
12455.388672,11
12455.651367,11
12455.753906,12
12455.880859,12
12455.962891,12
12456.041016,12
12456.310547,12
12558.060547,12
12558.223633,12
12558.310547,12
12558.369141,12
12558.447266,12
12558.528320,12
12560.723633,12
12560.923828,12
12561.001953,13
12561.449219,13
12561.747070,13
12561.858398,13
12561.926758,13
12663.241211,13
12663.414062,13
12663.476562,13
12663.533203,13
12664.427734,13
12664.593750,13
12664.689453,13
12664.807617,14
12665.789062,14
12665.934570,14
12666.139648,14
12666.240234,14
12666.440430,14
12666.527344,14
12765.936523,14
12766.082031,14
12766.157227,14
12766.245117,14
12767.385742,14
12767.635742,14
12767.727539,14
12767.793945,15
12767.915039,15
12767.978516,15
12768.890625,15
12769.017578,15
12769.086914,15
12769.159180,15
12876.192383,1
12979.466797,2
12979.506836,3
12979.532227,4
12979.555664,5
12979.581055,6
12979.625977,7
12979.652344,7
12979.676758,7
12979.701172,7
12979.725586,7
12979.777344,7
12979.801758,7
12979.826172,7
12979.849609,8
12979.873047,8
12979.897461,8
13083.085938,8
13083.349609,8
13083.482422,8
13083.586914,8
13083.732422,9
13083.870117,9
13083.990234,9
13084.078125,9
13084.179688,9
13186.361328,9
13186.500000,9
13186.566406,9
13186.641602,9
13186.723633,10
13186.855469,10
13186.916992,10
13186.985352,10
13188.650391,10
13188.785156,10
13290.968750,10
13291.161133,10
13291.275391,10
13291.366211,10
13291.564453,11
13291.662109,11
13291.739258,11
13291.915039,11
13292.009766,11
13292.076172,11
13292.138672,11
13393.075195,11
13393.193359,11
13393.478516,11
13393.557617,11
13393.758789,12
13393.941406,12
13394.045898,12
13394.146484,12
13394.250000,12
13394.334961,12
13394.533203,12
13394.778320,12
13496.243164,12
13496.521484,12
13496.605469,12
13496.789062,12
13496.899414,13
13497.018555,13
13497.316406,13
13497.500977,13
13497.722656,13
13498.040039,13
13498.133789,13
13498.196289,13
13498.440430,13
13599.041992,13
13599.385742,13
13599.463867,13
13599.528320,13
13599.607422,14
13599.828125,14
13599.927734,14
13600.014648,14
13600.176758,14
13600.308594,14
13600.397461,14
13600.471680,14
13600.535156,14
13600.596680,14
13702.310547,14
13702.455078,14
13702.518555,14
13702.585938,14
13702.631836,15
13702.704102,15
13702.749023,15
13702.799805,15
13702.844727,15
13702.978516,15
13703.079102,15
13703.541016,15
13703.739258,15
13703.831055,15
13703.964844,15
13805.978516,15
13806.149414,15
13806.210938,15
13806.286133,15
13806.494141,16
13806.688477,16
13806.787109,16
13806.880859,16
13807.037109,16
13807.135742,16
13807.230469,16
13807.481445,16
13807.638672,16
13807.745117,16
13807.960938,16
13808.444336,16
13908.746094,16
13908.922852,16
13908.991211,16
13909.358398,16
13909.458984,17
13909.704102,17
13909.851562,17
13909.956055,17
13910.041992,17
13910.118164,17
13910.192383,17
13910.274414,17
13910.349609,17
13910.453125,17
13910.558594,17
13910.638672,17
13910.719727,17
14013.165039,17
14013.456055,17
14013.550781,17
14013.614258,17
14013.677734,18
14013.798828,18
14013.936523,18
14014.033203,18
14014.095703,18
14014.160156,18
14014.230469,18
14014.291992,18
14014.361328,18
14014.424805,18
14014.513672,18
14014.659180,18
14014.764648,18
14014.858398,18
14116.936523,18
14117.583984,18
14117.904297,18
14118.122070,18
14118.277344,19
14118.410156,19
14118.493164,19
14118.556641,19
14118.628906,19
14118.797852,19
14118.891602,19
14118.984375,19
14119.210938,19
14119.325195,19
14119.392578,19
14119.459961,19
14119.534180,19
14119.883789,19
14119.977539,19
14222.011719,19
14222.154297,19
14222.212891,19
14222.285156,19
14222.338867,20
14222.451172,20
14222.529297,20
14222.781250,20
14222.848633,20
14222.918945,20
14222.997070,20
14223.060547,20
14223.124023,20
14223.228516,20
14223.292969,20
14223.356445,20
14223.449219,20
14223.590820,20
14223.678711,20
14223.753906,20
14325.223633,20
14325.589844,20
14325.682617,20
14325.769531,20
14325.860352,21
14325.971680,21
14326.237305,21
14326.333984,21
14326.402344,21
14326.484375,21
14326.569336,21
14326.656250,21
14326.731445,21
14326.796875,21
14326.910156,21
14327.075195,21
14327.155273,21
14327.305664,21
14327.401367,21
14327.491211,21
14327.625977,21
14427.876953,21
14428.046875,21
14428.140625,21
14428.208008,21
14428.275391,22
14428.369141,22
14428.949219,22
14429.180664,22
14429.506836,22
14429.649414,22
14433.804688,22
14433.976562,22
14434.675781,22
14434.827148,22
14434.901367,22
14435.910156,22
14437.336914,22
14439.006836,22
14440.276367,22
14440.361328,22
14440.533203,22
14440.625000,22
14530.991211,22
14532.259766,22
14533.028320,22
14533.278320,22
14656.974609,1
14761.125000,2
14761.169922,3
14761.196289,4
14761.228516,5
14761.546875,6
14761.614258,7
14761.686523,8
14761.712891,9
14761.741211,10
14761.920898,11
14761.967773,11
14761.993164,11
14762.031250,11
14762.072266,11
14762.095703,11
14762.121094,11
14762.148438,11
14762.185547,11
14762.210938,11
14762.235352,11
14762.258789,11
14762.289062,12
14762.330078,12
14865.843750,12
14866.440430,12
14866.800781,12
14867.296875,12
14867.717773,12
14868.033203,12
14868.581055,12
14869.423828,12
14869.818359,12
14870.061523,13
14870.875000,13
14871.366211,13
14871.677734,13
14968.622070,13
14969.146484,13
14969.396484,13
14971.162109,13
14971.521484,13
14971.875000,13
14972.109375,13
14972.713867,13
14975.078125,13
14975.523438,14
14975.840820,14
14976.003906,14
14976.177734,14
14976.356445,14
15074.572266,14
15074.870117,14
15075.036133,14
15075.235352,14
15075.384766,14
15075.966797,14
15076.221680,14
15076.763672,14
15077.515625,14
15077.885742,15
15079.392578,15
15079.864258,15
15080.124023,15
15080.527344,15
15080.850586,15
15177.804688,15
15178.341797,15
15178.558594,15
15178.716797,15
15178.963867,15
15179.187500,15
15179.338867,15
15179.503906,15
15179.668945,15
15179.911133,16
15180.341797,16
15182.679688,16
15183.127930,16
15183.361328,16
15183.664062,16
15184.068359,16
15282.276367,16
15282.676758,16
15282.821289,16
15282.972656,16
15283.113281,16
15283.264648,16
15283.775391,16
15284.136719,16
15284.387695,16
15284.600586,17
15284.871094,17
15285.033203,17
15285.194336,17
15285.552734,17
15286.119141,17
15286.335938,17
15286.590820,17
15385.173828,17
15385.592773,17
15385.669922,17
15385.768555,17
15385.829102,17
15385.885742,17
15385.950195,17
15386.004883,17
15386.068359,17
15386.141602,18
15386.448242,18
15386.549805,18
15386.611328,18
15390.176758,18
15390.587891,18
15390.774414,18
15500.750000,1
15604.397461,2
15604.444336,3
15604.472656,4
15604.494141,5
15604.511719,6
15604.530273,7
15604.547852,8
15604.567383,9
15604.621094,9
15604.640625,9
15604.659180,9
15604.676758,9
15604.695312,9
15604.725586,9
15604.875000,9
15604.900391,9
15604.926758,9
15604.969727,10
15604.994141,10
15707.512695,10
15707.692383,10
15707.777344,10
15710.504883,10
15710.662109,10
15710.759766,10
15710.856445,10
15713.371094,11
15713.641602,11
15713.715820,11
15713.796875,11
15811.044922,11
15811.220703,11
15811.317383,11
15813.961914,11
15814.120117,11
15814.215820,11
15814.296875,11
15814.372070,12
15814.471680,12
15815.818359,12
15815.994141,12
15816.070312,12
15912.133789,12
15912.381836,12
15912.485352,12
15916.365234,12
15916.571289,12
15916.648438,12
15916.917969,12
15917.202148,13
15917.660156,13
15917.779297,13
15918.316406,13
15918.738281,13
15918.860352,13
16015.291992,13
16015.463867,13
16016.909180,13
16021.130859,13
16021.489258,13
16021.686523,13
16021.788086,13
16021.856445,14
16021.980469,14
16022.152344,14
16022.264648,14
16022.353516,14
16022.535156,14
16022.602539,14
16119.206055,14
16119.343750,14
16119.422852,14
